id,context,turn_cnt,speaker_idx,speaker_sex,speaker_age,intent,text
82977,방송/연예,14,2번,여성,30대,(지시) 질문하기,걔 사과문 올렸지 않아 ?
25002,방송/연예,14,1번,여성,20대,(지시) 질문하기,원래 프로그램 다 끝나고 몰아보는 거 좋아하는 편?
68273,방송/연예,12,2번,남성,30대,(단언) 진술하기,그렇게 배신할거면 그냥 폭탄도 가짜를 주던가!
31252,방송/연예,9,1번,여성,30대,(단언) 진술하기,한명은 그래도 재관람티켓 빌려준다고 말이라도 하더라
171850,방송/연예,1,1번,남성,20대,(지시) 질문하기,맛남의 광장에 나오는 동준이 알아?
77883,방송/연예,4,1번,여성,30대,(단언) 주장하기,늘 봤던거 또보고 또보고 키키 힙쟁이 될듯
81984,방송/연예,10,2번,남성,20대,(단언) 진술하기,키키 그거는 난 아직 안 봤어.
137927,방송/연예,16,3번,남성,30대,(단언) 주장하기,키키 손예진은 내 스타일 아님
63305,방송/연예,11,1번,남성,30대,(지시) 질문하기,재미로만 보면 될텐데 다큐로 봐서 그런건 아니구?
76644,방송/연예,17,2번,여성,20대,(표현) 인사하기,우리 **가 얼른 안정적인 삶을 살기 바란다
86749,방송/연예,10,1번,여성,40대,(단언) 주장하기,나이도 어린데 보고 있으면 참 존경스러워
34042,방송/연예,12,2번,여성,60대 이상,(단언) 주장하기,각자 개성이 다 달라~.
131711,방송/연예,19,2번,남성,20대,(단언) 주장하기,오 나도 보낼려고 고민 중 키키
63246,방송/연예,9,1번,여성,30대,(단언) 진술하기,넵 출연자로 나오네요
69533,방송/연예,14,1번,여성,30대,(단언) 주장하기,키키 앗... 한국인이라면 라면을 버릴 순 없죠 키키
67813,방송/연예,6,2번,여성,30대,(단언) 주장하기,저 오빠 안 보는 줄  키키
93578,방송/연예,8,1번,여성,20대,(단언) 진술하기,와~대박 키키 어제가 마지막회였어 엉엉 ㅠㅠ
33990,방송/연예,5,1번,여성,40대,(단언) 주장하기,그렇구나 하하 저런 건 어디서 배웠는지 신기해
167812,방송/연예,3,2번,남성,40대,(지시) 질문하기,그거 무서운 거 아니가?
99360,방송/연예,7,1번,여성,20대,(지시) 질문하기,거기 주인공 누구인지 알지?
141517,방송/연예,16,3번,남성,30대,(단언) 주장하기,절대 못 피하겠던데?
129542,방송/연예,19,1번,남성,20대,(지시) 부탁하기,그래 그러면 나 한 번만 빌려주라 미리 고마워 ㅋㅋㅋㅋ
63237,방송/연예,6,1번,여성,30대,(단언) 진술하기,그와중에도 본능 못이기고 제일 좋은 자리 눌러봄
25002,방송/연예,17,2번,여성,20대,(단언) 주장하기,맞아[이모티콘]
163678,방송/연예,9,2번,남성,20대,(단언) 주장하기,노래 진짜 잘 불러
72655,방송/연예,3,1번,여성,30대,(지시) 질문하기,노희경 드라마 말하는 거지?
84237,방송/연예,2,2번,여성,20대,(단언) 진술하기,아니 우리 엄마가 엄청 보고 있어 키키
39508,방송/연예,10,2번,남성,30대,(단언) 진술하기,그래 김태호피디는 같이 일했던 연예인들 출연많이시키던데
134322,방송/연예,6,3번,남성,20대,(단언) 주장하기,힙찔이라서 쇼 미 보는 거 좋아함 키키
34039,방송/연예,7,2번,여성,60대 이상,(단언) 주장하기,라스도 재밌긴 하더라.
140737,방송/연예,17,2번,남성,20대,(단언) 주장하기,와 보고 왔는데 느낌 있게 생겼네!
31253,방송/연예,3,1번,여성,30대,(단언) 주장하기,벌써떨리네 망할거 같은 예감!
77854,방송/연예,11,1번,여성,30대,(단언) 진술하기,그냥 전통적 미남은 못이겨
129482,방송/연예,27,3번,남성,20대,(단언) 주장하기,키키 옛날 드라마가 더 재밌는 거 같아
130363,방송/연예,16,1번,여성,30대,(지시) 질문하기,진짜 세경이가 일부러 그런 걸까요? 키키
72693,방송/연예,19,2번,여성,20대,(단언) 주장하기,잘생긴게 최고지
167953,방송/연예,21,2번,남성,30대,(단언) 주장하기,너무 대충 본 거 아니가 키키
82877,방송/연예,7,2번,여성,30대,(단언) 진술하기,그거 다 넷플릭스 드라마더라...
167993,방송/연예,24,2번,남성,20대,(단언) 주장하기,웃프다 키키
33964,방송/연예,19,1번,여성,30대,(단언) 진술하기,낼 하는 광자매도 끝나던데ㅋ
27347,방송/연예,12,2번,여성,30대,(단언) 진술하기,학교가 땅인데 줄이면ㅅㅓ  빈공간이됐대
23252,방송/연예,8,2번,여성,20대,(단언) 주장하기,나 그거 보고 너무 놀랐잖어 어떻게 그러냐 키키
41231,방송/연예,12,2번,여성,30대,(단언) 주장하기,그래 있는것에 감사하며 사는모습이 보기좋았어
25000,방송/연예,6,1번,여성,20대,(지시) 질문하기,누구나오지 또?
34040,방송/연예,8,1번,여성,30대,(단언) 진술하기,저는 휴대폰으로 보고있어요
164528,방송/연예,7,1번,남성,30대,(지시) 질문하기,아~ 사랑에 관한 드라마겠지?
72523,방송/연예,7,1번,남성,20대,(단언) 진술하기,"간식 게임으로 배우 사진보고 그 배우 작품 맞추기, 똑같은 춤보고 어떤 가수의 노래인지 맞추는 게임도 있어!"
47613,방송/연예,11,2번,여성,30대,(단언) 주장하기,맞아 ㅜㅜ 시험기간에도 챙겨보곤 했지 키키 다시 하면 좋겠다
111748,방송/연예,11,2번,남성,20대,(단언) 주장하기,좋은날이 제일 좋은 거 같아 난!
139294,방송/연예,8,2번,남성,20대,(단언) 주장하기,이효리는 거꾸로 해도 이효리잖아
113509,방송/연예,5,2번,남성,20대,(단언) 주장하기,시간 나면 꼭 보려구 키키
139134,방송/연예,5,1번,여성,30대,(단언) 주장하기,아 그거 은근 재밌던데
63221,방송/연예,6,1번,여성,20대,(단언) 주장하기,막 다들 울고불고 난리였다니까ㅠㅠ 탈락제도 없애라 좀
61418,방송/연예,2,1번,여성,20대,(단언) 주장하기,이제 거의 연예인이더라!
63140,방송/연예,3,1번,여성,20대,(단언) 진술하기,엽떡 크림 나왔다고 다 홍보해
111708,방송/연예,5,2번,남성,30대,(단언) 주장하기,토요일 저녁이지만 키키 식당에 가서든 집에서든 무조건 보는 거 같애
42879,방송/연예,16,1번,여성,30대,(단언) 주장하기,거기 아이돌 가수 미주 나오지 않아? 넘 웃겨 키키
168113,방송/연예,7,2번,남성,30대,(단언) 주장하기,당연하지
42919,방송/연예,4,1번,여성,30대,(단언) 주장하기,진짜인가 봐요 저도 그 드라마 재미있었어요
82082,방송/연예,14,2번,남성,20대,(단언) 진술하기,팬심을 잘 알고
36442,방송/연예,7,1번,여성,40대,(단언) 진술하기,"이승엽, 이경규, 이승기는 고정 멤버인가봐."
66541,방송/연예,7,1번,여성,20대,(단언) 주장하기,웅 엄청 유명하지! 진짜 이쁘거든 키키
111287,방송/연예,11,1번,여성,20대,(단언) 주장하기,맞아 키키
41856,방송/연예,3,2번,남성,20대,(단언) 주장하기,이제는 멜로로 안 가는 건가
3453,방송/연예,2,2번,여성,50대,(단언) 진술하기,어제 너무 피곤해서 일찍 자느라 못봤는데. 왜 재밌었어?
31245,방송/연예,2,2번,여성,60대 이상,(단언) 진술하기,응응 아빠가 티비로 보길래 봤는데 재밌더라
82476,방송/연예,1,1번,여성,20대,(지시) 질문하기,동해 앨범 몇 개 살까?
130523,방송/연예,4,1번,여성,30대,(단언) 진술하기,맞제? 평 안 좋더제
61447,방송/연예,5,1번,여성,20대,(단언) 진술하기,웅웅 이호창이 부캐인거야 키키
171910,방송/연예,18,1번,남성,20대,(단언) 주장하기,그분 노래도 있어 키키
58871,방송/연예,23,2번,여성,20대,(지시) 질문하기,그 20대의 나 50대의 문소리 짤 알지?
131571,방송/연예,6,2번,남성,20대,(지시) 질문하기,다시보기로?
72565,방송/연예,1,1번,여성,20대,(지시) 질문하기,이번주 스트릿 우먼 파이터 봤어?
72722,방송/연예,10,2번,여성,20대,(단언) 진술하기,생방으로 보는데 웃겨 죽는줄 알았었어
169644,방송/연예,5,1번,남성,20대,턴토크 사인(관습적 반응),아아 그렇지
64268,방송/연예,9,1번,여성,20대,(단언) 주장하기,안먹는데 운동을 어떻게 해
134382,방송/연예,12,3번,남성,20대,(단언) 진술하기,윈터가 누군지 모르는데 집착하더라 키키
33945,방송/연예,7,1번,남성,40대,(단언) 진술하기,"내일은 해운대, 내안의 그놈, 백두산, 버스오브프레이, 7번방의 선물, 사라진 시간, 보헤미안 랩소디를 하네"
63108,방송/연예,16,1번,여성,30대,(단언) 진술하기,똥...
19419,방송/연예,18,2번,여성,30대,(단언) 진술하기,비슷한 류야
27381,방송/연예,1,1번,남성,40대,(지시) 질문하기,오늘 그것이 알고 싶다에서 뭐가 나왔는 줄 알아?
66585,방송/연예,9,1번,여성,30대,(단언) 주장하기,다음주가 벌써 기대되고 있어
63204,방송/연예,3,1번,여성,30대,(단언) 진술하기,아니 4편까지
72597,방송/연예,8,2번,여성,30대,(단언) 진술하기,"시즌2까지 나왔고, 넷플릭스에서 해"
82356,방송/연예,4,2번,여성,40대,(지시) 질문하기,그 과거 드디어 풀린 거야?
77819,방송/연예,14,1번,여성,30대,(단언) 진술하기,그냥 홍반장이 공진에 내려온 이유? 같은게 아직 안나왔거든요
73000,방송/연예,9,3번,여성,20대,(단언) 주장하기,요새 재밌는 TV 프로그램 진짜 많아요
44931,방송/연예,10,1번,여성,30대,(단언) 주장하기,진짜 그런 게 집이 49억인데 대출 하나도 없이 샀대.
67233,방송/연예,47,3번,여성,20대,(단언) 주장하기,나도 나중에 티비 사서 꼭 드라마 정주행 할 거야
72980,방송/연예,3,3번,여성,20대,(단언) 주장하기,키키 신곡 들어봤는데 좋던데요 키키 노래 키키
171670,방송/연예,13,1번,남성,20대,(단언) 진술하기,연예인은 양세형이랑 전현무랑 홍현희가 엠씨던데
3425,방송/연예,21,2번,여성,20대,(단언) 진술하기,어어 홍주랑 우석이인가
113649,방송/연예,4,3번,남성,20대,(단언) 주장하기,맞아 내 최애였는데 광수형ㅜㅜ
100284,방송/연예,17,3번,남성,30대,(단언) 주장하기,재밌다 갈수록
99962,방송/연예,6,3번,여성,30대,(단언) 주장하기,언제 한번 보러가고 싶은데 ㅠㅠ
100644,방송/연예,4,1번,여성,20대,(단언) 진술하기,아니 남자친구 부모님도 그거 본다고 하길래
36442,방송/연예,8,2번,남성,40대,(지시) 질문하기,골프를 모르는 사람이 봐도 재미있을려나
167690,방송/연예,1,1번,남성,20대,(지시) 질문하기,너 예능중에 골때녀 알아?
82443,방송/연예,9,1번,여성,30대,(단언) 주장하기,굿즈가 되게 신기하네
139875,방송/연예,12,3번,남성,20대,(단언) 주장하기,그래? 누나 은근 프로그램 많이 보네 키키
19455,방송/연예,1,1번,여성,30대,(지시) 질문하기,요새 드라마 재밌는거 있나?
135534,방송/연예,3,2번,여성,20대,(단언) 주장하기,모야 모야 알아 키키
72564,방송/연예,3,1번,여성,20대,(단언) 진술하기,그냥 아이돌을 좋아하고 찾아보고 그런 거
27404,방송/연예,3,1번,여성,40대,(단언) 진술하기,통발 건지러 고무대야 타고 가고 있어 키키
164588,방송/연예,1,1번,남성,20대,(단언) 주장하기,나 아이유 콘서트 가보고 싶다
68353,방송/연예,1,1번,여성,30대,(지시) 질문하기,오빠는 요즘 챙겨보는 드라마 있어요?
163298,방송/연예,9,2번,남성,20대,(단언) 주장하기,무섭긴 해도 집중하게 돼
69013,방송/연예,6,2번,남성,30대,(단언) 진술하기,응응 키키 어후 그거 보면 밥 먹었어도 배고파져 키키
3471,방송/연예,20,1번,여성,20대,(단언) 주장하기,후 ... 근데 난 이게더 존잼
139254,방송/연예,18,1번,여성,20대,(단언) 주장하기,응 그거 비슷한 프로그램 하나 나왔어 키키
77846,방송/연예,13,1번,여성,30대,(단언) 진술하기,맞어 중간이 없지 키키
44951,방송/연예,10,2번,여성,50대,(지시) 질문하기,너는 어린 시절 추억이 무한도전이야?
75379,방송/연예,19,2번,남성,20대,(단언) 진술하기,키키 이병헌 나온 것도 다 재밌게 본 듯
131571,방송/연예,18,2번,남성,20대,턴토크 사인(관습적 반응),그치
136114,방송/연예,1,1번,여성,30대,(지시) 질문하기,손담비 그거 모르냐고
69213,방송/연예,16,2번,여성,20대,(단언) 진술하기,거기 신서유기 나와서 떴잖아 키키
169344,방송/연예,11,2번,남성,20대,(단언) 주장하기,진짜 뭐 고난이 심하네 키키
31247,방송/연예,2,2번,여성,30대,(단언) 주장하기,완전 개재밌어 진짜 연희공략 미쳤더라
130563,방송/연예,5,2번,남성,20대,(단언) 주장하기,키키 아 진짜 누나가 그렇게 원하면 함 봐야겠네
33987,방송/연예,6,2번,남성,40대,(단언) 진술하기,오 개그맨이라 연예계 쪽 강의인가 했더니 정통 교수님인가보네
74605,방송/연예,11,1번,여성,30대,(단언) 진술하기,제작사 대표가 소설가 김훈 딸이라던데
82402,방송/연예,7,2번,여성,30대,(단언) 진술하기,김동욱이 연기를 진짜 잘하더라
86548,방송/연예,6,3번,남성,30대,(단언) 진술하기,저는 응큼이. 팬티만 입고 돌아다녀
139294,방송/연예,7,1번,남성,20대,(단언) 주장하기,수지도 너무 이쁘더라구
167953,방송/연예,20,2번,남성,30대,(단언) 진술하기,키키 어 정준하 키키
163498,방송/연예,9,1번,남성,20대,(단언) 진술하기,나는 안 본 지가 엄청 오래됐어 키키
44945,방송/연예,8,2번,여성,50대,(단언) 주장하기,차수민 말고 저기 머리 짧은 여자 배우도 잘하더라.
72604,방송/연예,8,2번,여성,30대,(단언) 주장하기,교수가 되는 거 아니면 그럴 것 같기는 해.
21605,방송/연예,11,1번,여성,30대,(표현) 부정감정 표현하기,키키 개냉정해 키키
143364,방송/연예,10,2번,여성,20대,(단언) 진술하기,나 완전! 나 토요일 날 약속도 안 잡았었어 무한도전 봐야 돼서...
34052,방송/연예,6,1번,여성,20대,(단언) 주장하기,근데 진짜 춤을 너무 잘춰
77860,방송/연예,6,2번,남성,40대,(지시) 질문하기,앞으로 연예인 할건가?
67353,방송/연예,14,1번,남성,20대,(단언) 주장하기,나 지금 막바지인데 스포 해 주고 싶다 키키
59320,방송/연예,10,1번,여성,30대,(단언) 주장하기,진짜?? 헐...무섭노 ㅠㅠ
63273,방송/연예,5,1번,여성,30대,(지시) 질문하기,바로 담알인가 맞앗더라?
42919,방송/연예,2,2번,여성,40대,(단언) 주장하기,아 진짜요? 저 사랑의 불시착 진짜 재미있게 봤는데
66609,방송/연예,4,2번,남성,60대 이상,(단언) 진술하기,그랬지 나훈아의 팬이지
83957,방송/연예,6,2번,여성,30대,턴토크 사인(관습적 반응),키키 그러네 키키
36444,방송/연예,18,1번,여성,30대,(단언) 진술하기,근무지 어딘디 모름...
63239,방송/연예,8,2번,여성,30대,(지시) 질문하기,네 영상도 참 예쁘죠?
86743,방송/연예,3,3번,남성,30대,(지시) 질문하기,미국의 유명한 토크쇼 말하는거지?
44971,방송/연예,3,1번,여성,30대,(단언) 주장하기,오 엄마 거의 1년 됐는데 기억력 좋다.
63988,방송/연예,6,1번,여성,20대,(단언) 진술하기,근데 48억은 소소한 집값이야
59319,방송/연예,14,2번,여성,40대,(단언) 진술하기,나도 놀면 뭐하니 좀 보다가 요즘에는 거의 안 보게 되네
74601,방송/연예,1,1번,여성,30대,(단언) 진술하기,내일 모레 티켓팅하러 피시방가야함...
47215,방송/연예,4,2번,남성,30대,(단언) 진술하기,그렇구나 우리 할머니도 좋아하시는데
60141,방송/연예,7,1번,여성,20대,(단언) 진술하기,어 맞어 ㅋ 바람피고 이러는 나쁜 역할이더라고
27428,방송/연예,9,1번,여성,30대,(단언) 주장하기,같은 사람들 그대로 나와도 재밌을듯
27362,방송/연예,12,2번,여성,30대,(단언) 주장하기,희망은 어디에도 좋아
83637,방송/연예,15,2번,남성,60대 이상,(단언) 주장하기,그렇지 ㅋ.
24987,방송/연예,10,2번,여성,20대,(단언) 주장하기,맞아 나이 많은데 재밌는 캐릭이더라
167270,방송/연예,12,2번,남성,30대,(단언) 주장하기,근데 진짜 발라드 너무 잘 부르니까...
142863,방송/연예,15,1번,남성,20대,(단언) 진술하기,맞아 키키 배우들도 다 잘생겼잖아
140697,방송/연예,5,3번,여성,50대,(단언) 주장하기,나는 뮤지컬 한번 본 적 있는데 잊을 수가 없어 ㅠ
68673,방송/연예,6,2번,여성,20대,(단언) 주장하기,키키 진짜 멍청이들 키키 거기 사연 보낸 것 자체가 헤어질 이유임 키키
74659,방송/연예,8,2번,남성,20대,(단언) 진술하기,그때 체인지 데이즈 mc도 했잖아
3418,방송/연예,22,1번,여성,30대,(단언) 주장하기,난 드덕으로서 그런 드라마 격분함
47593,방송/연예,21,1번,여성,20대,(지시) 질문하기,*** 디피에서 그 배드민턴 치는 장교...?
63788,방송/연예,14,2번,여성,20대,(단언) 주장하기,사진... 실물 아니네
141037,방송/연예,5,2번,남성,30대,(단언) 주장하기,근데 조세호는 살 쪘을 때가 더 낫든데
172351,방송/연예,5,1번,남성,20대,(단언) 진술하기,영상 보니까 관객이 속옷도 벗어주더라 키키
3420,방송/연예,38,1번,남성,40대,(단언) 진술하기,키키 순풍 산부인괔 키키
27395,방송/연예,15,2번,여성,30대,(언약) 약속하기(제3자와)/(개인적 수준),아 찾아봐야겠노
41556,방송/연예,3,3번,남성,20대,(지시) 질문하기,난 자세히 안보서 모르겠던데 *** 약간 찌질한 캐릭터로 나오는 건가?
47180,방송/연예,1,1번,여성,20대,(단언) 진술하기,우리 아빠는 매일 일일 드라마 보는 게 중요한 일과야.
169504,방송/연예,1,1번,남성,20대,(지시) 질문하기,너 쇼미더머니 본다고 했지?
19863,방송/연예,9,1번,여성,40대,(단언) 진술하기,그러다 다른검진까지봤는데 유방암 2기
90135,방송/연예,5,1번,남성,20대,(단언) 주장하기,차차차 재밌어
68533,방송/연예,22,3번,남성,20대,(단언) 진술하기,맞다 힘쏀여자 도봉순에도 나오는데
73440,방송/연예,2,2번,여성,30대,(단언) 주장하기,어어 그 왕따랑 돈이랑
19423,방송/연예,7,2번,여성,30대,(단언) 진술하기,엄마 요즘 펑일 낙이 그 드라마 보는거임
47282,방송/연예,10,2번,남성,20대,(지시) 질문하기,5명이서 다 같이 노래불러?
44944,방송/연예,1,1번,여성,50대,(지시) 부탁하기,엄마 친구가 임영웅이 사랑의 콜센터 하차한다는데 진짠지 봐봐.
66953,방송/연예,8,2번,여성,30대,(지시) 질문하기,남궁민 나온댔나...
83597,방송/연예,5,1번,여성,30대,(단언) 주장하기,드디어 내일인감
139855,방송/연예,27,3번,여성,50대,(단언) 주장하기,시청자들도 눈치를 보게 돼
84017,방송/연예,2,2번,여성,40대,(단언) 주장하기,응 빨간 구두가 재밌어
82389,방송/연예,8,2번,여성,30대,(단언) 주장하기,겁 하나도 없을 거 같은데 의외다
142463,방송/연예,16,1번,여성,30대,(지시) 질문하기,아기 키우는 거? 세상에나...
75559,방송/연예,36,2번,여성,20대,(단언) 진술하기,슬기로운 의사생활은 이미 다 봤지
72565,방송/연예,5,1번,여성,20대,(단언) 진술하기,잘 됐다! 나도 그 팀 응원했어
41276,방송/연예,16,2번,여성,40대,(단언) 주장하기,아 저는 삼시세끼에서 유해진이 정말 재밌어요 키키
3419,방송/연예,2,2번,여성,30대,(단언) 진술하기,안봅니다.
139334,방송/연예,8,2번,남성,20대,(지시) 질문하기,드라마 뭐 봐?
66514,방송/연예,2,2번,남성,20대,(단언) 주장하기,응응 키키 나는 되게 재밌게 봤지 하하
82355,방송/연예,4,2번,여성,40대,(지시) 질문하기,깐부치킨 모델 하면 오징어 게임이랑 연관도 되고 재밌을 텐데 왜지?
113529,방송/연예,6,2번,남성,60대 이상,(단언) 진술하기,엄마도 그거 좋아한다
81982,방송/연예,6,2번,남성,20대,(단언) 진술하기,아하 뒷북으로 봤구나 키키
3461,방송/연예,27,1번,여성,10대,(단언) 주장하기,헐 저거다
140817,방송/연예,5,1번,여성,20대,(지시) 질문하기,그럼 영탁 알아?
66537,방송/연예,2,2번,남성,20대,(단언) 주장하기,그거는 좀 섬뜩한 것 같아
74663,방송/연예,6,2번,남성,20대,(단언) 진술하기,신서유기 때 너무 좋았는데 키키
27374,방송/연예,5,1번,여성,30대,(단언) 진술하기,그거 모르겟어 민우혁 전동석 규현 박은태
66555,방송/연예,4,2번,여성,20대,(단언) 주장하기,요즘 강다니엘 얼굴 완전 리즈잖아.
3453,방송/연예,7,1번,여성,20대,(단언) 주장하기,근데 어제는 내용이 조금 지루하긴 했어
27388,방송/연예,7,1번,여성,20대,(단언) 진술하기,키가 164라더라...!
72515,방송/연예,8,2번,남성,20대,(언약) 약속하기(제3자와)/(개인적 수준),이따가 잘 때 꼭 볼게! 기대하면서~
82088,방송/연예,4,2번,남성,20대,(단언) 주장하기,안그래도 너 일본어 잘해서 더 몰입 잘 되겠다!
131291,방송/연예,15,2번,여성,20대,(단언) 진술하기,키키 어머니가 보시면 재밌는 거 인정
61421,방송/연예,8,2번,여성,60대 이상,(지시) 질문하기,이정재가 드라마도 하나
74604,방송/연예,7,1번,여성,30대,(단언) 진술하기,근데 게임이 진짜 똑같긴 함 키키
82467,방송/연예,7,1번,여성,30대,(단언) 진술하기,그게 뭐였지? 나 웬만한건 다들었는데
36453,방송/연예,10,1번,여성,40대,(단언) 진술하기,근데 문세윤팀은 경호 스태프에 힘센 사람 몇 명 뽑아서 비교가 안돼 키키
45005,방송/연예,4,2번,남성,20대,(지시) 질문하기,아 그 스우파 때문인가?
67933,방송/연예,2,2번,여성,20대,(단언) 진술하기,어제 스우파 봤지...
136094,방송/연예,15,2번,여성,20대,(지시) 질문하기,그거 십 년 넘음?
135774,방송/연예,12,2번,남성,20대,(단언) 주장하기,재밌어서 보는 프로는 스트레스가 풀려
77876,방송/연예,6,2번,여성,40대,(단언) 주장하기,"고양이티비도 보면 그런거 많다이,"
142843,방송/연예,13,1번,남성,20대,(단언) 진술하기,응 강호동은 진짜 웃기지
3439,방송/연예,10,2번,여성,30대,(단언) 진술하기,엄마 볼게 많아 요새 키키 바쁘다
86548,방송/연예,10,1번,남성,40대,(단언) 진술하기,웹툰으로 보면 남자주인공 아직 몇 명 더나와야 하는데
82497,방송/연예,9,1번,남성,30대,(단언) 진술하기,그때는 어린마음에 뭔가 멋있어서 좋아했죠. 당시로서는 대세이기도 했고.
81948,방송/연예,3,1번,남성,20대,(단언) 진술하기,맞아 키키 난 이 사람 좋아하거든
82444,방송/연예,7,1번,여성,30대,(단언) 진술하기,나는 계속 만나는 줄 알았네
74616,방송/연예,3,2번,여성,20대,(단언) 주장하기,백지영 재밌던데
63197,방송/연예,12,2번,여성,30대,(단언) 주장하기,미란다 엄마 그리고 미란다 결혼시키려고 난리인게 제일웃김 키키
141637,방송/연예,3,3번,남성,20대,(단언) 진술하기,티비는 잘 안 보는 듯 ㅠㅠ
42457,방송/연예,14,1번,여성,30대,(지시) 질문하기,마지막회 나온 거야?
74619,방송/연예,9,2번,여성,20대,(표현) 긍정감정 표현하기,괜히뿌듯
25009,방송/연예,6,2번,남성,40대,(지시) 질문하기,생각보다 나이 많지?
3457,방송/연예,30,2번,여성,20대,(단언) 주장하기,2년전 나이키 위대한페스티벌때 싸이 공연 보고 느낀점 입니다 키키
21635,방송/연예,2,2번,여성,20대,(단언) 진술하기,어 나도 노는 언니 보는데
139754,방송/연예,22,3번,남성,20대,(단언) 주장하기,맞아 키키 광화문에서 노래 진짜 좋잖아 키키
139454,방송/연예,18,3번,남성,30대,(단언) 주장하기,이쁘면 됐지...
141743,방송/연예,6,1번,여성,20대,(단언) 진술하기,거기에 꼬부기 완전 귀엽잖아 ㅠㅠ
41836,방송/연예,7,1번,여성,20대,(단언) 주장하기,우선 우리 둘 다 아닌 듯 키키
139694,방송/연예,16,3번,남성,30대,(단언) 주장하기,좋아 가사 ㅠㅠ
136446,방송/연예,14,2번,남성,30대,(단언) 진술하기,뭐 막창을 30인분 먹던데
49051,방송/연예,8,1번,여성,30대,(지시) 질문하기,근데 그거 막 유혈이 낭자하고 그런 거 아니가? ㅠ
136886,방송/연예,4,1번,여성,30대,(단언) 진술하기,도시 어부 요즘 빠짐 키키
141843,방송/연예,22,3번,남성,20대,(단언) 진술하기,나도 자만추가 좋아... 하지만 힘든 거지
74668,방송/연예,1,1번,여성,20대,(단언) 진술하기,강민경도 인스타에서 유명한 듯
86717,방송/연예,17,3번,여성,20대,(단언) 진술하기,나도 나도~ 보고 나서 다시 얘기하자~
86591,방송/연예,13,1번,여성,20대,(지시) 질문하기,시상식 챙겨 보는 편이야?
47573,방송/연예,1,1번,여성,20대,(단언) 진술하기,나도 멜론도 따로 들음...
84097,방송/연예,20,1번,여성,30대,(단언) 주장하기,원래 판타지 쪽도 좋아해서 키키
66534,방송/연예,10,2번,남성,20대,(지시) 질문하기,아하 뭔가 엠씨가 두명이라 집중이 안돼?
74683,방송/연예,4,2번,남성,30대,(단언) 진술하기,요즘은 따로 좋아하기 보다는 유재석이 참 웃기는 거 같아.
137346,방송/연예,14,2번,여성,20대,(단언) 주장하기,싫은 건 아니야
61551,방송/연예,10,1번,여성,20대,(단언) 진술하기,나도 기사로는 많이 봤음 키키
167510,방송/연예,1,1번,남성,20대,(지시) 질문하기,너 도시 어부 본 적 있어?
86743,방송/연예,1,1번,여성,40대,(단언) 진술하기,"와 대박, 오징어 게임이 지미팰런쇼에 나왔데"
61551,방송/연예,8,2번,여성,20대,(지시) 질문하기,노노 아님 오징어게임 안봄?
130103,방송/연예,17,1번,남성,20대,(단언) 주장하기,너네 부모님은 아실 거야 아마
61811,방송/연예,18,1번,여성,30대,(지시) 질문하기,시간이 많이 흘렀나?
130143,방송/연예,10,2번,남성,20대,(단언) 주장하기,우울한 내용이야? 아빠 복수 하는 거라던데
137767,방송/연예,22,1번,여성,20대,(단언) 주장하기,맞아
138874,방송/연예,3,3번,여성,20대,(단언) 주장하기,잘 안 봐 그냥 유툽 먹방
82717,방송/연예,4,1번,여성,20대,(단언) 진술하기,저도 주단태랑 이지아 쇼핑하는 거 봤어요
43119,방송/연예,17,1번,여성,20대,(단언) 주장하기,키키 내년에 2022년 버전으로 나오면 좋을 듯
44943,방송/연예,12,2번,여성,50대,(단언) 진술하기,얼마 전에 전인화 나온 드라마에서 나왔었어.
47203,방송/연예,15,1번,여성,20대,(지시) 질문하기,그런데 그건 코믹한 내용이라 괜찮지 않을까?
84197,방송/연예,15,2번,여성,20대,(단언) 주장하기,개그콘서트는 왜 망해버린 걸까 왠지 알 것 같기도 하지만
134002,방송/연예,11,1번,여성,30대,(단언) 진술하기,진주에서 찍는 거!
44912,방송/연예,1,1번,여성,20대,(지시) 질문하기,오빠 혹시 이무진이라는 가수 알아?
77852,방송/연예,2,1번,여성,30대,(지시) 질문하기,키키 맘 뜨신 분 찾아요~
171730,방송/연예,17,2번,남성,20대,(언약) 약속하기(제3자와)/(개인적 수준),제가 맛있는 거 들고 갈게요 ㅎ
137566,방송/연예,24,2번,남성,20대,(단언) 주장하기,김병만이 다치다니
3462,방송/연예,6,2번,여성,10대,(단언) 진술하기,그거 애들이 틀어달래서 들었다가 재생목록에서 안빠져나가는중
61431,방송/연예,6,2번,남성,20대,(단언) 주장하기,오 얼굴은 처음보는데 하하
24956,방송/연예,2,2번,여성,30대,(지시) 질문하기,100은 뭐지?
3438,방송/연예,17,2번,여성,20대,(단언) 주장하기,진짜 멋있는더같아ㅏ
64088,방송/연예,8,1번,남성,20대,(단언) 주장하기,키키 닮긴 닮았다 진짜 키키
47228,방송/연예,3,1번,여성,30대,(단언) 진술하기,코인이야
33994,방송/연예,8,2번,남성,40대,(단언) 주장하기,오~ 다음 올림픽 탁구 기대하고 봐야겠네
69313,방송/연예,12,2번,남성,30대,(단언) 주장하기,남자도 춤 잘 추면 멋있던데 여자도 멋있겠다 ㅠㅠ
27405,방송/연예,2,2번,남성,40대,(단언) 진술하기,야구장에 버거점 열었다는 거 같던데
